,starting_molecule,SMILES,Molecular Weight,Cosine Similarity,KDE Log-Likelihood,Combined Score
0,C#CCC,[H],1.007825032,0.5150683,-13.358673782554902,-13.82708850642804
1,C#CCC,C,16.031300127999998,0.6039582,-8.968324459455982,-9.404411590956226
2,C#CCC,C#C,26.015650064,0.80802095,-7.226864575468232,-7.595485418163468
3,C#CCC,C=C,28.031300127999998,0.6494962,-6.983630180388088,-7.403858333855267
4,C#CCC,CC,30.046950192,0.2628819,-6.7744679666636305,-7.344787857639583
5,C#CCC,C#CC,40.031300128,0.86455154,-6.164735805361048,-6.516265820829646
6,C#CCC,C=CC,42.046950192,0.6891297,-6.103642028842362,-6.510448020968827
7,C#CCC,CCC,44.062600255999996,0.72050524,-6.052532396820245,-6.4489611308843475
8,C#CCC,C1#CCC1,52.031300128,0.55172837,-5.8691925279295845,-6.324052976766865
9,C#CCC,C#CC=C,52.031300128,0.6048366,-5.8691925279295845,-6.3049693278468055
10,C#CCC,C=C=CC,54.046950192,0.6115376,-5.820273434657672,-6.253688311118701
11,C#CCC,CC#CC,54.046950192,0.63356614,-5.820273434657672,-6.245995944280246
12,C#CCC,C#CCC,54.046950192,0.8281681,-5.820273434657672,-6.182725852269748
13,C#CCC,C=CCC,56.062600255999996,0.7295555,-5.773027807524754,-6.166503518870426
14,C#CCC,CCCC,58.078250319999995,0.7342376,-5.730360881882566,-6.122315899926084
15,C#CCC,C#CC(C)C,68.062600256,0.5525733,-5.648499796543922,-6.1030516721352
16,C#CCC,C#CCC=C,66.046950192,0.57266957,-5.646510371599426,-6.09376842680954
17,C#CCC,C#CC(=C)C,66.046950192,0.6057618,-5.646510371599426,-6.081960418853988
18,C#CCC,C=CC#CC,66.046950192,0.69369364,-5.646510371599426,-6.051793316040268
19,C#CCC,C#CC=CC,66.046950192,0.73540175,-5.646510371599426,-6.038088092241516
20,C#CCC,C#CCCC,68.062600256,0.76770747,-5.648499796543922,-6.029723951969947
21,C#CCC,CC#CCC,68.062600256,0.7951002,-5.648499796543922,-6.0211221076591865
