,starting_molecule,SMILES,Molecular Weight,Cosine Similarity,KDE Log-Likelihood,Combined Score
0,C#CCC,[H],1.007825032,0.49639058,-13.358673782554902,-13.834115059582032
1,C#CCC,C,16.031300127999998,0.5977274,-8.968324459455982,-9.406618333719745
2,C#CCC,C#C,26.015650064,0.75574875,-7.226864575468232,-7.611894934498002
3,C#CCC,C=C,28.031300127999998,0.68588054,-6.983630180388088,-7.391523450642223
4,C#CCC,CC,30.046950192,0.6976795,-6.7744679666636305,-7.178424528944285
5,C#CCC,C#CC,40.031300128,0.8306942,-6.164735805361048,-6.526420813171641
6,C#CCC,C=CC,42.046950192,0.69846123,-6.103642028842362,-6.507338863883408
7,C#CCC,CCC,44.062600255999996,0.71326774,-6.052532396820245,-6.451335601118265
8,C#CCC,C1#CCC1,52.031300128,0.6118637,-5.8691925279295845,-6.302492754856388
9,C#CCC,C#CC=C,52.031300128,0.69872147,-5.8691925279295845,-6.272802995840351
10,C#CCC,C=C=CC,54.046950192,0.6687742,-5.820273434657672,-6.2339291031547575
11,C#CCC,C#CCC,54.046950192,0.835562,-5.820273434657672,-6.180483674544909
12,C#CCC,CC#CC,54.046950192,0.840783,-5.820273434657672,-6.178907310504535
13,C#CCC,C=CCC,56.062600255999996,0.7367539,-5.773027807524754,-6.164167583039356
14,C#CCC,CCCC,58.078250319999995,0.76543534,-5.730360881882566,-6.11230583627786
15,C#CCC,C#CCC=C,66.046950192,0.6757001,-5.646510371599426,-6.057825008068313
16,C#CCC,C#CC(=C)C,66.046950192,0.6916824,-5.646510371599426,-6.05246398750328
17,C#CCC,C#CC(C)C,68.062600256,0.7126674,-5.648499796543922,-6.047500411425437
18,C#CCC,C#CC=CC,66.046950192,0.72304106,-5.646510371599426,-6.042109856043091
19,C#CCC,C=CC#CC,66.046950192,0.7713764,-5.646510371599426,-6.026573011312713
20,C#CCC,C#CCCC,68.062600256,0.79498947,-5.648499796543922,-6.021156529341544
21,C#CCC,CC#CCC,68.062600256,0.832049,-5.648499796543922,-6.00977386013111
