,starting_molecule,SMILES,Molecular Weight,Cosine Similarity,KDE Log-Likelihood,Combined Score
0,CC#CC(C)=CC,C,16.031300127999998,0.39683396,-8.968324459455982,-9.482611513994708
1,CC#CC(C)=CC,C#C,26.015650064,0.5912963,-7.226864575468232,-7.667445330940415
2,CC#CC(C)=CC,CC,30.046950192,0.59325606,-6.7744679666636305,-7.214350841152461
3,CC#CC(C)=CC,C1=CC=1,38.015650064,0.561824,-6.240950008377659,-6.692132671818364
4,CC#CC(C)=CC,C1=CC1,40.031300128,0.5184168,-6.164735805361048,-6.6318995171473185
5,CC#CC(C)=CC,C#CC,40.031300128,0.611902,-6.164735805361048,-6.598022561638133
6,CC#CC(C)=CC,C=CC,42.046950192,0.6356122,-6.103642028842362,-6.52865551141301
7,CC#CC(C)=CC,CCC,44.062600255999996,0.5448224,-6.052532396820245,-6.509922317770181
8,CC#CC(C)=CC,CC1=C=C1,52.031300128,0.61577696,-5.8691925279295845,-6.3011184207594795
9,CC#CC(C)=CC,C=C=CC,54.046950192,0.59250474,-5.820273434657672,-6.26042375518761
10,CC#CC(C)=CC,C#CCC,54.046950192,0.62213385,-5.820273434657672,-6.249974286098102
11,CC#CC(C)=CC,CC1=CC1,54.046950192,0.6303036,-5.820273434657672,-6.247128283519366
12,CC#CC(C)=CC,CC=C1CC1C,82.07825032,0.2046423,-5.639278613857593,-6.2353303664248845
13,CC#CC(C)=CC,C=CCC,56.062600255999996,0.6494672,-5.773027807524754,-6.193266004374577
14,CC#CC(C)=CC,CC(C)C,58.078250319999995,0.54784906,-5.730360881882566,-6.186640845137495
15,CC#CC(C)=CC,CC=CC,56.062600255999996,0.67485666,-5.773027807524754,-6.184626996567799
16,CC#CC(C)=CC,CCCC,58.078250319999995,0.5988818,-5.730360881882566,-6.168245153027433
17,CC#CC(C)=CC,C#CCC#CC,78.046950192,0.5417676,-5.68196691283649,-6.140479219049869
18,CC#CC(C)=CC,C#CCCC,68.062600256,0.5105183,-5.648499796543922,-6.118618736420478
19,CC#CC(C)=CC,CC=C1CC1,68.062600256,0.52905846,-5.648499796543922,-6.1117050446613685
20,CC#CC(C)=CC,CCC(C)C,72.093900384,0.6442871,-5.66823822017118,-6.090256748155799
