,starting_molecule,SMILES,Molecular Weight,Cosine Similarity,KDE Log-Likelihood,Combined Score
0,C=CCC,C,16.031300127999998,0.54784733,-8.968324459455982,-9.42460504855968
1,C=CCC,C#C,26.015650064,0.6729195,-7.226864575468232,-7.6391178062783975
2,C=CCC,C=C,28.031300127999998,0.79683435,-6.983630180388088,-7.35571336749136
3,C=CCC,CC,30.046950192,0.6445029,-6.7744679666636305,-7.196412197458537
4,C=CCC,C1=CC1,40.031300128,0.656615,-6.164735805361048,-6.582527171938197
5,C=CCC,C1CC1,42.046950192,0.5470964,-6.103642028842362,-6.5601978721956336
6,C=CCC,C#CC,40.031300128,0.7911866,-6.164735805361048,-6.538577120868937
7,C=CCC,C=C=C,40.031300128,0.81762934,-6.164735805361048,-6.530404131977336
8,C=CCC,C=CC,42.046950192,0.89791834,-6.103642028842362,-6.445398015056046
9,C=CCC,CCC,44.062600255999996,0.7468757,-6.052532396820245,-6.440406791475473
10,C=CCC,C#CCC,54.046950192,0.79490924,-5.820273434657672,-6.1929552014061
11,C=CCC,C=CC=C,54.046950192,0.79906404,-5.820273434657672,-6.191664403218844
12,C=CCC,C=C=CC,54.046950192,0.85518,-5.820273434657672,-6.17459023549042
13,C=CCC,C=CCC,56.062600255999996,0.8602981,-5.773027807524754,-6.125820398381306
14,C=CCC,CCCC,58.078250319999995,0.7614738,-5.730360881882566,-6.113565252619642
15,C=CCC,C=CC=CC,68.062600256,0.75766337,-5.648499796543922,-6.032918611918296
16,C=CCC,CC=CCC,70.07825032,0.8231561,-5.656810825332318,-6.020789688094769
17,C=CCC,C=C=CCC,68.062600256,0.84527403,-5.648499796543922,-6.005782315884437
18,C=CCC,C=CCC=C,68.062600256,0.8765936,-5.648499796543922,-5.996475765858497
19,C=CCC,C=CCCC,70.07825032,0.90825164,-5.656810825332318,-5.995586460097943
