,starting_molecule,SMILES,Molecular Weight,Cosine Similarity,KDE Log-Likelihood,Combined Score
0,C#CC(C)C,C,16.031300127999998,0.37270397,-8.968324459455982,-9.492383635900989
1,C#CC(C)C,C#C,26.015650064,0.6670854,-7.226864575468232,-7.641092627369096
2,C#CC(C)C,C#CC,40.031300128,0.6754136,-6.164735805361048,-6.5761472099707285
3,C#CC(C)C,CCC,44.062600255999996,0.66223085,-6.052532396820245,-6.468409560230432
4,C#CC(C)C,CC1C#C1,52.031300128,0.6719242,-5.8691925279295845,-6.281782077947895
5,C#CC(C)C,C#CCC,54.046950192,0.76039606,-5.820273434657672,-6.20382094933472
6,C#CC(C)C,CCCC,58.078250319999995,0.63322186,-5.730360881882566,-6.156202630597013
7,C#CC(C)C,CC(C)C,58.078250319999995,0.6980275,-5.730360881882566,-6.134201870757002
8,C#CC(C)C,CCCC1C#C1,80.062600256,0.6149837,-5.667443111716297,-6.099647298632648
9,C#CC(C)C,CCC(C)C,72.093900384,0.69459224,-5.66823822017118,-6.073221859888282
10,C#CC(C)C,CCC1C#C1,66.046950192,0.66474354,-5.646510371599426,-6.061533311043014
11,C#CC(C)C,C=CC(C)C,70.07825032,0.70019543,-5.656810825332318,-6.059932058318768
12,C#CC(C)C,C#CC1C=C1,64.031300128,0.69864035,-5.653161866822561,-6.056799246230444
13,C#CC(C)C,C#CCCC,68.062600256,0.693979,-5.648499796543922,-6.053687671576347
14,C#CC(C)C,C#CCCCC,82.07825032,0.66673917,-5.639278613857593,-6.05362402730402
15,C#CC(C)C,C#CC(C)=CC,80.062600256,0.75502646,-5.667443111716297,-6.052704230128315
16,C#CC(C)C,C=C=CC(C)C,82.07825032,0.6707077,-5.639278613857593,-6.052279614738788
17,C#CC(C)C,C#CC=C(C)C,80.062600256,0.75906634,-5.667443111716297,-6.051414415417698
18,C#CC(C)C,C#CC(C)C=C,80.062600256,0.79347205,-5.667443111716297,-6.040572121916798
19,C#CC(C)C,C#CC1CC1,66.046950192,0.73617035,-5.646510371599426,-6.0378390044309995
20,C#CC(C)C,C#CC(=C)C,66.046950192,0.78048265,-5.646510371599426,-6.023702779445877
21,C#CC(C)C,C#CC(C)C,68.062600256,0.83895355,-5.648499796543922,-6.007685402785148
22,C#CC(C)C,CC#CC(C)C,82.07825032,0.81327075,-5.639278613857593,-6.006283813051548
23,C#CC(C)C,C#CCC(C)C,82.07825032,0.8152725,-5.639278613857593,-6.005669318966236
24,C#CC(C)C,C#CC(C)CC,82.07825032,0.83409494,-5.639278613857593,-5.9999327593367955
25,C#CC(C)C,C#CC=CCCC,94.07825032,0.7128267,-5.305336075027771,-5.704284267624207
26,C#CC(C)C,C#CCCCCC,96.093900384,0.69169545,-5.25823010643513,-5.664179460606883
