,starting_molecule,SMILES,Molecular Weight,Cosine Similarity,KDE Log-Likelihood,Combined Score
0,C1=CC=C2C=CC=CC2=C1,C,16.031300127999998,0.56187165,-8.968324459455982,-9.419489837549701
1,C1=CC=C2C=CC=CC2=C1,C#C,26.015650064,0.5636666,-7.226864575468232,-7.677378594003846
2,C1=CC=C2C=CC=CC2=C1,C=C,28.031300127999998,0.6138948,-6.983630180388088,-7.416216671496029
3,C1=CC=C2C=CC=CC2=C1,C1=CC=1,38.015650064,0.6532327,-6.240950008377659,-6.659897764668095
4,C1=CC=C2C=CC=CC2=C1,C1=CC1,40.031300128,0.66054004,-6.164735805361048,-6.581188511221186
5,C1=CC=C2C=CC=CC2=C1,C=CC,42.046950192,0.6029948,-6.103642028842362,-6.540069860492142
6,C1=CC=C2C=CC=CC2=C1,C#CC=C,52.031300128,0.6049347,-5.8691925279295845,-6.304934727350513
7,C1=CC=C2C=CC=CC2=C1,C1=C=CC=1,50.015650064,0.753602,-5.917367532444946,-6.303084268761627
8,C1=CC=C2C=CC=CC2=C1,C1=CC=C1,52.031300128,0.6694243,-5.8691925279295845,-6.282627927461903
9,C1=CC=C2C=CC=CC2=C1,C=CC=C,54.046950192,0.63959515,-5.820273434657672,-6.243909722108462
10,C1=CC=C2C=CC=CC2=C1,C#CC=CC=C,78.046950192,0.5885153,-5.68196691283649,-6.1235395492023805
11,C1=CC=C2C=CC=CC2=C1,c1ccccc#1,76.031300128,0.61871684,-5.684588913556727,-6.115484689113291
12,C1=CC=C2C=CC=CC2=C1,C=CC=CC=C,80.062600256,0.60448694,-5.667443111716297,-6.10334338265517
13,C1=CC=C2C=CC=CC2=C1,C=CC=C1C#C1,76.031300128,0.65566003,-5.684588913556727,-6.102706555959376
14,C1=CC=C2C=CC=CC2=C1,C=CC=C1C=C1,78.046950192,0.6748242,-5.68196691283649,-6.093577009529529
15,C1=CC=C2C=CC=CC2=C1,c1cc2cc-2c1,76.031300128,0.6984886,-5.684588913556727,-6.08827671849409
16,C1=CC=C2C=CC=CC2=C1,C=CCC1=C=C1,78.046950192,0.70268494,-5.68196691283649,-6.084262919516025
17,C1=CC=C2C=CC=CC2=C1,C=CC=CC,68.062600256,0.6367609,-5.648499796543922,-6.07311574593624
18,C1=CC=C2C=CC=CC2=C1,C1=CC2=CC2C1,78.046950192,0.76568,-5.68196691283649,-6.063834142774997
