,starting_molecule,SMILES,Molecular Weight,Cosine Similarity,KDE Log-Likelihood,Combined Score
0,C1=C=CC=CC=CC=CC=1,C,16.031300127999998,0.1472337,-8.968324459455982,-9.590562022589221
1,C1=C=CC=CC=CC=CC=1,C#C,26.015650064,0.58465743,-7.226864575468232,-7.669816046081712
2,C1=C=CC=CC=CC=CC=1,C=C,28.031300127999998,0.6496254,-6.983630180388088,-7.4038140476041985
3,C1=C=CC=CC=CC=CC=1,C=CC,42.046950192,0.63497496,-6.103642028842362,-6.528876257214936
4,C1=C=CC=CC=CC=CC=1,C1=C=CC=1,50.015650064,0.705289,-5.917367532444946,-6.318801804972641
5,C1=C=CC=CC=CC=CC=1,C#CC=C,52.031300128,0.57373196,-5.8691925279295845,-6.3160675040877265
6,C1=C=CC=CC=CC=CC=1,C=CC=C,54.046950192,0.6234865,-5.820273434657672,-6.249502008695224
7,C1=C=CC=CC=CC=CC=1,c1ccccc1,78.046950192,0.5283327,-5.68196691283649,-6.14544130572742
8,C1=C=CC=CC=CC=CC=1,c1ccccc#1,76.031300128,0.5770444,-5.684588913556727,-6.13027140938917
9,C1=C=CC=CC=CC=CC=1,c1cc2cc-2c1,76.031300128,0.60041213,-5.684588913556727,-6.121930782434138
10,C1=C=CC=CC=CC=CC=1,c1cc2ccc1-2,76.031300128,0.6144898,-5.684588913556727,-6.116966520187052
11,C1=C=CC=CC=CC=CC=1,CC1=C=CC=C1,78.046950192,0.6534842,-5.68196691283649,-6.100828540415225
12,C1=C=CC=CC=CC=CC=1,C=CC=CC=C,80.062600256,0.6382432,-5.667443111716297,-6.0915464611635475
13,C1=C=CC=CC=CC=CC=1,C=CCC1=C=C1,78.046950192,0.7016978,-5.68196691283649,-6.0845899702019075
14,C1=C=CC=CC=CC=CC=1,C1=CCCC=C1,80.062600256,0.6620439,-5.667443111716297,-6.083383783875492
15,C1=C=CC=CC=CC=CC=1,C=CC=CC,68.062600256,0.61436164,-5.648499796543922,-6.080922315274085
16,C1=C=CC=CC=CC=CC=1,C1=CC=CCC=1,78.046950192,0.7659607,-5.68196691283649,-6.063745093435703
17,C1=C=CC=CC=CC=CC=1,C1=C=CC=CC=1,76.031300128,0.7791228,-5.684588913556727,-6.062208776113184
18,C1=C=CC=CC=CC=CC=1,C1=CC#CC=CC=1,88.031300128,0.78187454,-5.487041496868121,-5.863796734447467
19,C1=C=CC=CC=CC=CC=1,C1=CC=CC2=CC=12,88.031300128,0.79847085,-5.487041496868121,-5.85861652457236
20,C1=C=CC=CC=CC=CC=1,c1ccc2c(c1)C2,90.046950192,0.62985754,-5.423526462351926,-5.85053619388307
21,C1=C=CC=CC=CC=CC=1,C1=C=CC=CC=C=1,88.031300128,0.88304436,-5.487041496868121,-5.833126091594684
22,C1=C=CC=CC=CC=CC=1,c1ccccccccc1,130.07825032,0.6202868,-5.400431487903544,-5.830777976856181
23,C1=C=CC=CC=CC=CC=1,C=CC=CC1=C=C1,90.046950192,0.70017034,-5.423526462351926,-5.826656010186323
24,C1=C=CC=CC=CC=CC=1,C1=CC2=CC=C2C1,90.046950192,0.7229889,-5.423526462351926,-5.819142934119352
25,C1=C=CC=CC=CC=CC=1,C1=CC2C=CC2=C1,90.046950192,0.7355395,-5.423526462351926,-5.815059568917402
26,C1=C=CC=CC=CC=CC=1,C=CC1=C=CC=C1,90.046950192,0.7445001,-5.423526462351926,-5.812165226971754
27,C1=C=CC=CC=CC=CC=1,C#CC=C=C=CC=CC=C,128.062600256,0.7313725,-5.412334056559324,-5.805219026270628
28,C1=C=CC=CC=CC=CC=1,C=CC=CC=C=C=C1C=C1,128.062600256,0.7634616,-5.412334056559324,-5.794906051817655
29,C1=C=CC=CC=CC=CC=1,C=CC=CC1=C=C=CC=C1,128.062600256,0.78263724,-5.412334056559324,-5.788849892082929
30,C1=C=CC=CC=CC=CC=1,C1=CC=CC=CC=1,90.046950192,0.82076806,-5.423526462351926,-5.78823452833856
31,C1=C=CC=CC=CC=CC=1,C=CC=C=C=CC=CC=C,130.07825032,0.7518816,-5.400431487903544,-5.786699209556529
32,C1=C=CC=CC=CC=CC=1,C1=C=CCC=CC=1,90.046950192,0.83116716,-5.423526462351926,-5.785068061387189
33,C1=C=CC=CC=CC=CC=1,C=C=CC=CC=C,92.062600256,0.6445863,-5.361543667295136,-5.783459168651261
34,C1=C=CC=CC=CC=CC=1,C=CC1=CC=C=C=CC=C1,128.062600256,0.80325055,-5.412334056559324,-5.782428028050184
35,C1=C=CC=CC=CC=CC=1,C=C1C=CC=C=C=CC=C1,128.062600256,0.82308704,-5.412334056559324,-5.776334049168348
36,C1=C=CC=CC=CC=CC=1,C=CC=CC=C=C=CC,118.07825032,0.6926049,-5.3520468251770055,-5.757692672497562
37,C1=C=CC=CC=CC=CC=1,C1=C=C=CC=CC=CC=C=1,126.046950192,0.90130854,-5.415434852998889,-5.756210700433886
38,C1=C=CC=CC=CC=CC=1,C=CC=C=C=CC=CC,118.07825032,0.7006356,-5.3520468251770055,-5.755021996981434
39,C1=C=CC=CC=CC=CC=1,C1=C=CC=CC=CC=CC=1,128.062600256,0.8987082,-5.412334056559324,-5.753861518564939
40,C1=C=CC=CC=CC=CC=1,C1=C=CC=CC=CC#CC=1,126.046950192,0.92929906,-5.415434852998889,-5.748207644384539
41,C1=C=CC=CC=CC=CC=1,C1=C=CC=CCCC=CC=1,130.07825032,0.8792887,-5.400431487903544,-5.7476161459540815
42,C1=C=CC=CC=CC=CC=1,C1=C=CC=CC=C=C=CC=1,126.046950192,0.9451362,-5.415434852998889,-5.743750111025012
43,C1=C=CC=CC=CC=CC=1,C1=C=CCCC=CC=CC=1,130.07825032,0.9148874,-5.400431487903544,-5.737304840431163
44,C1=C=CC=CC=CC=CC=1,C1=CC=CC=CC=CCC=1,130.07825032,0.9180149,-5.400431487903544,-5.736411396608302
45,C1=C=CC=CC=CC=CC=1,C1=CC=CCC=C1,92.062600256,0.78844255,-5.361543667295136,-5.736241710164704
46,C1=C=CC=CC=CC=CC=1,C1=Cc2ccccc2C1,116.062600256,0.7065674,-5.324199986276941,-5.725211721477823
47,C1=C=CC=CC=CC=CC=1,CC1=CC=CC=CC=C1,118.07825032,0.80164516,-5.3520468251770055,-5.722637780196003
48,C1=C=CC=CC=CC=CC=1,C1=CC=CCC=CC=C1,118.07825032,0.85355127,-5.3520468251770055,-5.706849821097187
49,C1=C=CC=CC=CC=CC=1,C=CC=CC1=C=CC=C1,116.062600256,0.8031097,-5.324199986276941,-5.694337618170099
50,C1=C=CC=CC=CC=CC=1,CC1=C=C=CC=CC=C1,116.062600256,0.81809247,-5.324199986276941,-5.689726483640985
51,C1=C=CC=CC=CC=CC=1,CC1=CC=CC=C=C=C1,116.062600256,0.8241085,-5.324199986276941,-5.687888365803079
52,C1=C=CC=CC=CC=CC=1,C1=CC=CC=CC=CC=1,116.062600256,0.8697474,-5.324199986276941,-5.674192797956781
53,C1=C=CC=CC=CC=CC=1,C=CC=C=C=CC1=C=C1,114.046950192,0.7989789,-5.294884463965428,-5.666301777779591
54,C1=C=CC=CC=CC=CC=1,C1=C=CCC=CC=CC=1,116.062600256,0.9087019,-5.324199986276941,-5.662846338568048
55,C1=C=CC=CC=CC=CC=1,C=C=CC=C=C=CC=CC=C,142.07825032,0.73471534,-5.269944850242025,-5.661744985616094
56,C1=C=CC=CC=CC=CC=1,C=C1C=C=CC=C=C=CC=C1,140.062600256,0.7858498,-5.284232928008748,-5.659741921872808
57,C1=C=CC=CC=CC=CC=1,C1=C=CC=CCC=CC=1,116.062600256,0.93240255,-5.324199986276941,-5.6560952780822085
58,C1=C=CC=CC=CC=CC=1,C=CC=CC=C=C=CC=CC,144.093900384,0.7357831,-5.2640212949050795,-5.655475484920872
59,C1=C=CC=CC=CC=CC=1,C1=CC=CC2=CC=CC=12,114.046950192,0.83660626,-5.294884463965428,-5.654778888642323
60,C1=C=CC=CC=CC=CC=1,C1=C=CC2C=C2C=CC=1,114.046950192,0.839155,-5.294884463965428,-5.654009333073628
61,C1=C=CC=CC=CC=CC=1,C1=CC#CC=CC=CC=1,114.046950192,0.8392939,-5.294884463965428,-5.653967281996739
62,C1=C=CC=CC=CC=CC=1,C=C=CC=CC=C=C=CC=C,142.07825032,0.7688248,-5.269944850242025,-5.650814924275762
63,C1=C=CC=CC=CC=CC=1,C=C1C=CC=C=C=CCC=C1,142.07825032,0.7709399,-5.269944850242025,-5.6501455641149345
64,C1=C=CC=CC=CC=CC=1,C1=CC=CC=C2C=CC=12,114.046950192,0.85290766,-5.294884463965428,-5.649879714667332
65,C1=C=CC=CC=CC=CC=1,C=C1C=CC=C=C=C=CC=C1,140.062600256,0.8294527,-5.284232928008748,-5.646294964999868
66,C1=C=CC=CC=CC=CC=1,C1=C=CC=CC=CC=C=1,114.046950192,0.88951653,-5.294884463965428,-5.639079829871189
67,C1=C=CC=CC=CC=CC=1,CC1=CC=CC=C=C=CC=C1,142.07825032,0.8097172,-5.269944850242025,-5.6380430794118706
68,C1=C=CC=CC=CC=CC=1,C1=C=CCC#CC=CC=1,114.046950192,0.8977662,-5.294884463965428,-5.636684468209278
69,C1=C=CC=CC=CC=CC=1,C=C1C=CC=C=C=CC=CC1,142.07825032,0.81634796,-5.269944850242025,-5.636005733048803
70,C1=C=CC=CC=CC=CC=1,C=C1C=CC=C=CC=CC=C1,142.07825032,0.8267823,-5.269944850242025,-5.632818791901952
71,C1=C=CC=CC=CC=CC=1,CC1=CC=C=C=CC=CC=C1,142.07825032,0.84116006,-5.269944850242025,-5.628465030228979
72,C1=C=CC=CC=CC=CC=1,C1=C=CC=CC=C=CC=1,114.046950192,0.9467695,-5.294884463965428,-5.622742822587025
73,C1=C=CC=CC=CC=CC=1,C1=Cc2ccccc21,102.046950192,0.6448326,-5.188224038561215,-5.6100547523101465
74,C1=C=CC=CC=CC=CC=1,C1=c2ccccc2=C1,102.046950192,0.66164106,-5.188224038561215,-5.604301861008038
75,C1=C=CC=CC=CC=CC=1,C=C=C=CC=CC=C,104.062600256,0.66605604,-5.18814884154661,-5.602726176665858
76,C1=C=CC=CC=CC=CC=1,CC1=C=CC=CC=C1,104.062600256,0.70895314,-5.18814884154661,-5.58837296097143
77,C1=C=CC=CC=CC=CC=1,C=CCC1=C=CC=C1,104.062600256,0.7234176,-5.18814884154661,-5.5836252423988135
78,C1=C=CC=CC=CC=CC=1,CC1C=C=C=CC=C1,104.062600256,0.73014235,-5.18814884154661,-5.58143366901739
79,C1=C=CC=CC=CC=CC=1,C1=CC=CCCC=C1,106.07825032,0.7710971,-5.198047626878768,-5.57819857087329
80,C1=C=CC=CC=CC=CC=1,C=C1C=CC=CC=C1,104.062600256,0.7621378,-5.18814884154661,-5.571141884015635
