,starting_molecule,SMILES,Molecular Weight,Cosine Similarity,KDE Log-Likelihood,Combined Score
0,C=CC=C,C,16.031300127999998,0.41553977,-8.968324459455982,-9.475132323168292
1,C=CC=C,C#C,26.015650064,0.5950497,-7.226864575468232,-7.666109382234742
2,C=CC=C,C=C,28.031300127999998,0.7337259,-6.983630180388088,-7.375751197367306
3,C=CC=C,CC,30.046950192,0.5292461,-6.7744679666636305,-7.237603626358302
4,C=CC=C,C1=CC=1,38.015650064,0.65483725,-6.240950008377659,-6.659348835692036
5,C=CC=C,C1=CC1,40.031300128,0.64311266,-6.164735805361048,-6.587158810465113
6,C=CC=C,C#CC,40.031300128,0.68226945,-6.164735805361048,-6.57384000357844
7,C=CC=C,C=C=C,40.031300128,0.8564334,-6.164735805361048,-6.518678795664088
8,C=CC=C,C=CC,42.046950192,0.7434458,-6.103642028842362,-6.4926204207281195
9,C=CC=C,C=C=C=C,52.031300128,0.8275312,-5.8691925279295845,-6.2318386010325355
10,C=CC=C,C#CC=C,52.031300128,0.84882164,-5.8691925279295845,-6.225410597721378
11,C=CC=C,C=CC=C,54.046950192,0.923893,-5.820273434657672,-6.154579466123202
12,C=CC=C,C=CCC,56.062600255999996,0.81357145,-5.773027807524754,-6.139940708926273
13,C=CC=C,C=C=CC=C,66.046950192,0.8357647,-5.646510371599426,-6.006659218702545
14,C=CC=C,C=CCC=C,68.062600256,0.868895,-5.648499796543922,-5.99874446765026
15,C=CC=C,C=CC=CC,68.062600256,0.892323,-5.648499796543922,-5.991878847037162
