,starting_molecule,SMILES,Molecular Weight,Cosine Similarity,KDE Log-Likelihood,Combined Score
0,C=C=CC,[H],1.007825032,0.48430604,-13.358673782554902,-13.838704855648317
1,C=C=CC,C,16.031300127999998,0.14661962,-8.968324459455982,-9.59084657516338
2,C=C=CC,C#C,26.015650064,0.6763141,-7.226864575468232,-7.637972175203492
3,C=C=CC,C=C,28.031300127999998,0.7194568,-6.983630180388088,-7.380402058392162
4,C=C=CC,CC,30.046950192,0.6766473,-6.7744679666636305,-7.185463390457423
5,C=C=CC,C=C=C,40.031300128,0.83292997,-6.164735805361048,-6.525742810337321
6,C=C=CC,C=CC,42.046950192,0.7851882,-6.103642028842362,-6.4793582680563055
7,C=C=CC,C1=C=CC=1,50.015650064,0.66741025,-5.917367532444946,-6.33148549456691
8,C=C=CC,C1=CCC=1,52.031300128,0.6186604,-5.8691925279295845,-6.300107973018925
9,C=C=CC,C#CC=C,52.031300128,0.76827514,-5.8691925279295845,-6.250236736933033
10,C=C=CC,C=C=C=C,52.031300128,0.84456855,-5.8691925279295845,-6.226687090793888
11,C=C=CC,C=C=CC,54.046950192,0.8553066,-5.820273434657672,-6.174552446145633
12,C=C=CC,C=CC=C,54.046950192,0.89035434,-5.820273434657672,-6.16422498776398
13,C=C=CC,CC=CC,56.062600255999996,0.82833195,-5.773027807524754,-6.135430365851475
14,C=C=CC,C=CCC,56.062600255999996,0.83646786,-5.773027807524754,-6.132964015057636
15,C=C=CC,C=C(C)CC,70.07825032,0.6632356,-5.656810825332318,-6.07234630511633
16,C=C=CC,CC=C(C)C,70.07825032,0.72387826,-5.656810825332318,-6.052136754258786
17,C=C=CC,C=C=C=CC,66.046950192,0.8163922,-5.646510371599426,-6.012557753954162
18,C=C=CC,C=CCC=C,68.062600256,0.8360909,-5.648499796543922,-6.008549968157615
19,C=C=CC,CC=C=CC,68.062600256,0.8757765,-5.648499796543922,-5.996716032181586
20,C=C=CC,C=C=CC=C,66.046950192,0.8921042,-5.646510371599426,-5.989952901039352
21,C=C=CC,C=CC=CC,68.062600256,0.90130556,-5.648499796543922,-5.9892765082462684
